opening_t,gross_t,losses_t,after_inflow_t,served_t,served_critical_t,closing_t,shortage_t,shortage_critical_t,offered_gross_t,rejected_gross_t,curtailed_inventory_t,at,until,year,storage_id,demand_t,critical_demand_t,inventory_t_year,holding_mln
43.13522831050228310502283488,0,0.000,43.13522831050228310502283488,0.6849315068493150684931506850,0.4657534246575342465753424658,42.45029680365296803652968420,0E-28,0E-28,0,0,0,1229,1230,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1172404453618565084130856426,0.08441312066053668605742166267
42.45029680365296803652968420,0,0.000,42.45029680365296803652968420,0.6849315068493150684931506850,0.4657534246575342465753424658,41.76536529680365296803653352,0E-28,0E-28,0,0,0,1230,1231,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1153639206855570150747482435,0.08306202289360105085381873532
41.76536529680365296803653352,0,0.000,41.76536529680365296803653352,0.6849315068493150684931506850,0.4657534246575342465753424658,41.08043378995433789954338284,0E-28,0E-28,0,0,0,1231,1232,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1134873960092575217364108443,0.08171092512666541565021580790
41.08043378995433789954338284,0,0.000,41.08043378995433789954338284,0.6849315068493150684931506850,0.4657534246575342465753424658,40.39550228310502283105023216,0E-28,0E-28,0,0,0,1232,1233,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1116108713329580283980734452,0.08035982735972978044661288054
40.39550228310502283105023216,0,0.000,40.39550228310502283105023216,0.6849315068493150684931506850,0.4657534246575342465753424658,39.71057077625570776255708148,0E-28,0E-28,0,0,0,1233,1234,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1097343466566585350597360461,0.07900872959279414524300995319
39.71057077625570776255708148,0,0.000,39.71057077625570776255708148,0.6849315068493150684931506850,0.4657534246575342465753424658,39.02563926940639269406393080,0E-28,0E-28,0,0,0,1234,1235,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1078578219803590417213986470,0.07765763182585851003940702584
39.02563926940639269406393080,0,0.000,39.02563926940639269406393080,0.6849315068493150684931506850,0.4657534246575342465753424658,38.34070776255707762557078012,0E-28,0E-28,0,0,0,1235,1236,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1059812973040595483830612478,0.07630653405892287483580409842
38.34070776255707762557078012,0,0.000,38.34070776255707762557078012,0.6849315068493150684931506850,0.4657534246575342465753424658,37.65577625570776255707762944,0E-28,0E-28,0,0,0,1236,1237,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1041047726277600550447238487,0.07495543629198723963220117106
37.65577625570776255707762944,0,0.000,37.65577625570776255707762944,0.6849315068493150684931506850,0.4657534246575342465753424658,36.97084474885844748858447876,0E-28,0E-28,0,0,0,1237,1238,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1022282479514605617063864496,0.07360433852505160442859824371
36.97084474885844748858447876,0,0.000,36.97084474885844748858447876,0.6849315068493150684931506850,0.4657534246575342465753424658,36.28591324200913242009132808,0E-28,0E-28,0,0,0,1238,1239,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1003517232751610683680490505,0.07225324075811596922499531636
36.28591324200913242009132808,0,0.000,36.28591324200913242009132808,0.6849315068493150684931506850,0.4657534246575342465753424658,35.60098173515981735159817740,0E-28,0E-28,0,0,0,1239,1240,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09847519859886157502971165135,0.07090214299118033402139238897
35.60098173515981735159817740,0,0.000,35.60098173515981735159817740,0.6849315068493150684931506850,0.4657534246575342465753424658,34.91605022831050228310502672,0E-28,0E-28,0,0,0,1240,1241,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09659867392256208169137425223,0.06955104522424469881778946161
34.91605022831050228310502672,0,0.000,34.91605022831050228310502672,0.6849315068493150684931506850,0.4657534246575342465753424658,34.23111872146118721461187604,0E-28,0E-28,0,0,0,1241,1242,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09472214924626258835303685311,0.06819994745730906361418653424
34.23111872146118721461187604,0,0.000,34.23111872146118721461187604,0.6849315068493150684931506850,0.4657534246575342465753424658,33.54618721461187214611872536,0E-28,0E-28,0,0,0,1242,1243,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09284562456996309501469945398,0.06684884969037342841058360687
33.54618721461187214611872536,0,0.000,33.54618721461187214611872536,0.6849315068493150684931506850,0.4657534246575342465753424658,32.86125570776255707762557468,0E-28,0E-28,0,0,0,1243,1244,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09096909989366360167636205486,0.06549775192343779320698067950
32.86125570776255707762557468,0,0.000,32.86125570776255707762557468,0.6849315068493150684931506850,0.4657534246575342465753424658,32.17632420091324200913242400,0E-28,0E-28,0,0,0,1244,1245,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08909257521736410833802465573,0.06414665415650215800337775213
32.17632420091324200913242400,0,0.000,32.17632420091324200913242400,0.6849315068493150684931506850,0.4657534246575342465753424658,31.49139269406392694063927332,0E-28,0E-28,0,0,0,1245,1246,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08721605054106461499968725661,0.06279555638956652279977482476
31.49139269406392694063927332,0,0.000,31.49139269406392694063927332,0.6849315068493150684931506850,0.4657534246575342465753424658,30.80646118721461187214612264,0E-28,0E-28,0,0,0,1246,1247,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08533952586476512166134985749,0.06144445862263088759617189739
30.80646118721461187214612264,0,0.000,30.80646118721461187214612264,0.05707762557077625570776255708,0.03881278538812785388127853881,30.74938356164383561643836008,0E-29,0E-29,0,0,0,1247,14965/12,2038,ZBO,0.05707762557077625570776255708,0.03881278538812785388127853881,0.007026922916536352453034758301,0.005059384499906173766185025977
30.74938356164383561643836008,25.38708797811177046937681400,0.3046450557373412456325217680,55.83182648401826484018265231,0.6278538812785388127853881280,0.4269406392694063926940639270,55.20397260273972602739726418,0E-28,0E-28,25.38708797811177046937681400,0E-26,0,14965/12,1248,2038,ZBO,0.6278538812785388127853881280,0.4269406392694063926940639270,0.1394285148349700798565501235,0.1003885306811784574967160889
55.20397260273972602739726418,0,0.000,55.20397260273972602739726418,0.6849315068493150684931506850,0.4657534246575342465753424658,54.51904109589041095890411350,0E-28,0E-28,0,0,0,1248,1249,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1503054982173015575154813393,0.1082199587164571214111465643
54.51904109589041095890411350,0,0.000,54.51904109589041095890411350,0.6849315068493150684931506850,0.4657534246575342465753424658,53.83410958904109589041096282,0E-28,0E-28,0,0,0,1249,1250,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1484289735410020641771439402,0.1068688609495214862075436369
53.83410958904109589041096282,0,0.000,53.83410958904109589041096282,0.6849315068493150684931506850,0.4657534246575342465753424658,53.14917808219178082191781214,0E-28,0E-28,0,0,0,1250,1251,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1465524488647025708388065411,0.1055177631825858510039407096
53.14917808219178082191781214,0,0.000,53.14917808219178082191781214,0.6849315068493150684931506850,0.4657534246575342465753424658,52.46424657534246575342466146,0E-28,0E-28,0,0,0,1251,1252,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1446759241884030775004691419,0.1041666654156502158003377822
52.46424657534246575342466146,0,0.000,52.46424657534246575342466146,0.6849315068493150684931506850,0.4657534246575342465753424658,51.77931506849315068493151078,0E-28,0E-28,0,0,0,1252,1253,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1427993995121035841621317428,0.1028155676487145805967348548
51.77931506849315068493151078,0,0.000,51.77931506849315068493151078,0.6849315068493150684931506850,0.4657534246575342465753424658,51.09438356164383561643836010,0E-28,0E-28,0,0,0,1253,1254,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1409228748358040908237943437,0.1014644698817789453931319275
51.09438356164383561643836010,0,0.000,51.09438356164383561643836010,0.6849315068493150684931506850,0.4657534246575342465753424658,50.40945205479452054794520942,0E-28,0E-28,0,0,0,1254,1255,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1390463501595045974854569445,0.1001133721148433101895290000
50.40945205479452054794520942,0,0.000,50.40945205479452054794520942,0.6849315068493150684931506850,0.4657534246575342465753424658,49.72452054794520547945205874,0E-28,0E-28,0,0,0,1255,1256,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1371698254832051041471195455,0.09876227434790767498592607276
49.72452054794520547945205874,0,0.000,49.72452054794520547945205874,0.6849315068493150684931506850,0.4657534246575342465753424658,49.03958904109589041095890806,0E-28,0E-28,0,0,0,1256,1257,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1352933008069056108087821463,0.09741117658097203978232314534
49.03958904109589041095890806,0,0.000,49.03958904109589041095890806,0.6849315068493150684931506850,0.4657534246575342465753424658,48.35465753424657534246575738,0E-28,0E-28,0,0,0,1257,1258,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1334167761306061174704447472,0.09606007881403640457872021798
48.35465753424657534246575738,0,0.000,48.35465753424657534246575738,0.6849315068493150684931506850,0.4657534246575342465753424658,47.66972602739726027397260670,0E-28,0E-28,0,0,0,1258,1259,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1315402514543066241321073481,0.09470898104710076937511729063
47.66972602739726027397260670,0,0.000,47.66972602739726027397260670,0.6849315068493150684931506850,0.4657534246575342465753424658,46.98479452054794520547945602,0E-28,0E-28,0,0,0,1259,1260,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1296637267780071307937699489,0.09335788328016513417151436321
46.98479452054794520547945602,0,0.000,46.98479452054794520547945602,0.6849315068493150684931506850,0.4657534246575342465753424658,46.29986301369863013698630534,0E-28,0E-28,0,0,0,1260,1261,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1277872021017076374554325498,0.09200678551322949896791143586
46.29986301369863013698630534,0,0.000,46.29986301369863013698630534,0.6849315068493150684931506850,0.4657534246575342465753424658,45.61493150684931506849315466,0E-28,0E-28,0,0,0,1261,1262,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1259106774254081441170951507,0.09065568774629386376430850850
45.61493150684931506849315466,0,0.000,45.61493150684931506849315466,0.6849315068493150684931506850,0.4657534246575342465753424658,44.93000000000000000000000398,0E-28,0E-28,0,0,0,1262,1263,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1240341527491086507787577516,0.08930458997935822856070558115
44.93000000000000000000000398,0,0.000,44.93000000000000000000000398,0.6849315068493150684931506850,0.4657534246575342465753424658,44.24506849315068493150685330,0E-28,0E-28,0,0,0,1263,1264,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1221576280728091574404203525,0.08795349221242259335710265380
44.24506849315068493150685330,0,0.000,44.24506849315068493150685330,0.6849315068493150684931506850,0.4657534246575342465753424658,43.56013698630136986301370262,0E-28,0E-28,0,0,0,1264,1265,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1202811033965096641020829533,0.08660239444548695815349972638
43.56013698630136986301370262,0,0.000,43.56013698630136986301370262,0.6849315068493150684931506850,0.4657534246575342465753424658,42.87520547945205479452055194,0E-28,0E-28,0,0,0,1265,1266,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1184045787202101707637455542,0.08525129667855132294989679902
42.87520547945205479452055194,0,0.000,42.87520547945205479452055194,0.6849315068493150684931506850,0.4657534246575342465753424658,42.19027397260273972602740126,0E-28,0E-28,0,0,0,1266,1267,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1165280540439106774254081551,0.08390019891161568774629387167
42.19027397260273972602740126,0,0.000,42.19027397260273972602740126,0.6849315068493150684931506850,0.4657534246575342465753424658,41.50534246575342465753425058,0E-28,0E-28,0,0,0,1267,1268,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1146515293676111840870707560,0.08254910114468005254269094432
41.50534246575342465753425058,0,0.000,41.50534246575342465753425058,0.6849315068493150684931506850,0.4657534246575342465753424658,40.82041095890410958904109990,0E-28,0E-28,0,0,0,1268,1269,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1127750046913116907487333568,0.08119800337774441733908801690
40.82041095890410958904109990,0,0.000,40.82041095890410958904109990,0.6849315068493150684931506850,0.4657534246575342465753424658,40.13547945205479452054794922,0E-28,0E-28,0,0,0,1269,1270,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1108984800150121974103959577,0.07984690561080878213548508954
40.13547945205479452054794922,0,0.000,40.13547945205479452054794922,0.6849315068493150684931506850,0.4657534246575342465753424658,39.45054794520547945205479854,0E-28,0E-28,0,0,0,1270,1271,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1090219553387127040720585586,0.07849580784387314693188216219
39.45054794520547945205479854,0,0.000,39.45054794520547945205479854,0.6849315068493150684931506850,0.4657534246575342465753424658,38.76561643835616438356164786,0E-28,0E-28,0,0,0,1271,1272,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1071454306624132107337211595,0.07714471007693751172827923484
38.76561643835616438356164786,0,0.000,38.76561643835616438356164786,0.6849315068493150684931506850,0.4657534246575342465753424658,38.08068493150684931506849718,0E-28,0E-28,0,0,0,1272,1273,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1052689059861137173953837603,0.07579361231000187652467630742
38.08068493150684931506849718,0,0.000,38.08068493150684931506849718,0.6849315068493150684931506850,0.4657534246575342465753424658,37.39575342465753424657534650,0E-28,0E-28,0,0,0,1273,1274,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1033923813098142240570463612,0.07444251454306624132107338006
37.39575342465753424657534650,0,0.000,37.39575342465753424657534650,0.6849315068493150684931506850,0.4657534246575342465753424658,36.71082191780821917808219582,0E-28,0E-28,0,0,0,1274,1275,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1015158566335147307187089621,0.07309141677613060611747045271
36.71082191780821917808219582,0,0.000,36.71082191780821917808219582,0.6849315068493150684931506850,0.4657534246575342465753424658,36.02589041095890410958904514,0E-28,0E-28,0,0,0,1275,1276,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09963933195721523738037156297,0.07174031900919497091386752534
36.02589041095890410958904514,0,0.000,36.02589041095890410958904514,0.6849315068493150684931506850,0.4657534246575342465753424658,35.34095890410958904109589446,0E-28,0E-28,0,0,0,1276,1277,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09776280728091574404203416385,0.07038922124225933571026459797
35.34095890410958904109589446,0,0.000,35.34095890410958904109589446,0.3424657534246575342465753425,0.2328767123287671232876712329,34.99849315068493150684931912,0E-28,0E-28,0,0,0,1277,2555/2,2038,ZBO,0.3424657534246575342465753425,0.2328767123287671232876712329,0.04817770688684556201914055725,0.03468794895852880465378120122
34.99849315068493150684931912,25.38708797811177046937681400,0.3046450557373412456325217680,60.08093607305936073059361135,0.3424657534246575342465753425,0.2328767123287671232876712329,59.73847031963470319634703601,0E-28,0E-28,25.38708797811177046937681400,0E-26,0,2555/2,1278,2038,ZBO,0.3424657534246575342465753425,0.2328767123287671232876712329,0.08206808657033839994995934754,0.05908902233064364796397073023
59.73847031963470319634703601,0,0.000,59.73847031963470319634703601,0.6849315068493150684931506850,0.4657534246575342465753424658,59.05353881278538812785388532,0E-28,0E-28,0,0,0,1278,1279,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1627287796334521798961656456,0.1171647213360855695252392648
59.05353881278538812785388532,0,0.000,59.05353881278538812785388532,0.6849315068493150684931506850,0.4657534246575342465753424658,58.36860730593607305936073464,0E-28,0E-28,0,0,0,1279,1280,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1608522549571526865578282466,0.1158136235691499343216363376
58.36860730593607305936073464,0,0.000,58.36860730593607305936073464,0.6849315068493150684931506850,0.4657534246575342465753424658,57.68367579908675799086758396,0E-28,0E-28,0,0,0,1280,1281,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1589757302808531932194908474,0.1144625258022142991180334101
57.68367579908675799086758396,0,0.000,57.68367579908675799086758396,0.6849315068493150684931506850,0.4657534246575342465753424658,56.99874429223744292237443328,0E-28,0E-28,0,0,0,1281,1282,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1570992056045536998811534482,0.1131114280352786639144304827
56.99874429223744292237443328,0,0.000,56.99874429223744292237443328,0.6849315068493150684931506850,0.4657534246575342465753424658,56.31381278538812785388128260,0E-28,0E-28,0,0,0,1282,1283,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1552226809282542065428160492,0.1117603302683430287108275554
56.31381278538812785388128260,0,0.000,56.31381278538812785388128260,0.6849315068493150684931506850,0.4657534246575342465753424658,55.62888127853881278538813192,0E-28,0E-28,0,0,0,1283,1284,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1533461562519547132044786500,0.1104092325014073935072246280
55.62888127853881278538813192,0,0.000,55.62888127853881278538813192,0.6849315068493150684931506850,0.4657534246575342465753424658,54.94394977168949771689498124,0E-28,0E-28,0,0,0,1284,1285,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1514696315756552198661412510,0.1090581347344717583036217007
54.94394977168949771689498124,0,0.000,54.94394977168949771689498124,0.6849315068493150684931506850,0.4657534246575342465753424658,54.25901826484018264840183056,0E-28,0E-28,0,0,0,1285,1286,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1495931068993557265278038518,0.1077070369675361231000187733
54.25901826484018264840183056,0,0.000,54.25901826484018264840183056,0.6849315068493150684931506850,0.4657534246575342465753424658,53.57408675799086757990867988,0E-28,0E-28,0,0,0,1286,1287,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1477165822230562331894664526,0.1063559392006004878964158459
53.57408675799086757990867988,0,0.000,53.57408675799086757990867988,0.6849315068493150684931506850,0.4657534246575342465753424658,52.88915525114155251141552920,0E-28,0E-28,0,0,0,1287,1288,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1458400575467567398511290536,0.1050048414336648526928129186
52.88915525114155251141552920,0,0.000,52.88915525114155251141552920,0.6849315068493150684931506850,0.4657534246575342465753424658,52.20422374429223744292237852,0E-28,0E-28,0,0,0,1288,1289,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1439635328704572465127916544,0.1036537436667292174892099912
52.20422374429223744292237852,0,0.000,52.20422374429223744292237852,0.6849315068493150684931506850,0.4657534246575342465753424658,51.51929223744292237442922784,0E-28,0E-28,0,0,0,1289,1290,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1420870081941577531744542554,0.1023026458997935822856070639
51.51929223744292237442922784,0,0.000,51.51929223744292237442922784,0.6849315068493150684931506850,0.4657534246575342465753424658,50.83436073059360730593607716,0E-28,0E-28,0,0,0,1290,1291,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1402104835178582598361168562,0.1009515481328579470820041365
50.83436073059360730593607716,0,0.000,50.83436073059360730593607716,0.6849315068493150684931506850,0.4657534246575342465753424658,50.14942922374429223744292648,0E-28,0E-28,0,0,0,1291,1292,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1383339588415587664977794570,0.09960045036592231187840120904
50.14942922374429223744292648,0,0.000,50.14942922374429223744292648,0.6849315068493150684931506850,0.4657534246575342465753424658,49.46449771689497716894977580,0E-28,0E-28,0,0,0,1292,1293,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1364574341652592731594420579,0.09824935259898667667479828169
49.46449771689497716894977580,0,0.000,49.46449771689497716894977580,0.6849315068493150684931506850,0.4657534246575342465753424658,48.77956621004566210045662512,0E-28,0E-28,0,0,0,1293,1294,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1345809094889597798211046588,0.09689825483205104147119535434
48.77956621004566210045662512,0,0.000,48.77956621004566210045662512,0.6849315068493150684931506850,0.4657534246575342465753424658,48.09463470319634703196347444,0E-28,0E-28,0,0,0,1294,1295,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1327043848126602864827672597,0.09554715706511540626759242698
48.09463470319634703196347444,0,0.000,48.09463470319634703196347444,0.6849315068493150684931506850,0.4657534246575342465753424658,47.40970319634703196347032376,0E-28,0E-28,0,0,0,1295,1296,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1308278601363607931444298606,0.09419605929817977106398949963
47.40970319634703196347032376,0,0.000,47.40970319634703196347032376,0.6849315068493150684931506850,0.4657534246575342465753424658,46.72477168949771689497717308,0E-28,0E-28,0,0,0,1296,1297,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1289513354600612998060924614,0.09284496153124413586038657221
46.72477168949771689497717308,0,0.000,46.72477168949771689497717308,0.6849315068493150684931506850,0.4657534246575342465753424658,46.03984018264840182648402240,0E-28,0E-28,0,0,0,1297,1298,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1270748107837618064677550623,0.09149386376430850065678364486
46.03984018264840182648402240,0,0.000,46.03984018264840182648402240,0.6849315068493150684931506850,0.4657534246575342465753424658,45.35490867579908675799087172,0E-28,0E-28,0,0,0,1298,1299,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1251982861074623131294176632,0.09014276599737286545318071750
45.35490867579908675799087172,0,0.000,45.35490867579908675799087172,0.6849315068493150684931506850,0.4657534246575342465753424658,44.66997716894977168949772104,0E-28,0E-28,0,0,0,1299,1300,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1233217614311628197910802641,0.08879166823043723024957779015
44.66997716894977168949772104,0,0.000,44.66997716894977168949772104,0.6849315068493150684931506850,0.4657534246575342465753424658,43.98504566210045662100457036,0E-28,0E-28,0,0,0,1300,1301,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1214452367548633264527428649,0.08744057046350159504597486273
43.98504566210045662100457036,0,0.000,43.98504566210045662100457036,0.6849315068493150684931506850,0.4657534246575342465753424658,43.30011415525114155251141968,0E-28,0E-28,0,0,0,1301,1302,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1195687120785638331144054658,0.08608947269656595984237193538
43.30011415525114155251141968,0,0.000,43.30011415525114155251141968,0.6849315068493150684931506850,0.4657534246575342465753424658,42.61518264840182648401826900,0E-28,0E-28,0,0,0,1302,1303,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1176921874022643397760680667,0.08473837492963032463876900802
42.61518264840182648401826900,0,0.000,42.61518264840182648401826900,0.6849315068493150684931506850,0.4657534246575342465753424658,41.93025114155251141552511832,0E-28,0E-28,0,0,0,1303,1304,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1158156627259648464377306676,0.08338727716269468943516608067
41.93025114155251141552511832,0,0.000,41.93025114155251141552511832,0.6849315068493150684931506850,0.4657534246575342465753424658,41.24531963470319634703196764,0E-28,0E-28,0,0,0,1304,1305,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1139391380496653530993932684,0.08203617939575905423156315325
41.24531963470319634703196764,0,0.000,41.24531963470319634703196764,0.6849315068493150684931506850,0.4657534246575342465753424658,40.56038812785388127853881696,0E-28,0E-28,0,0,0,1305,1306,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1120626133733658597610558693,0.08068508162882341902796022590
40.56038812785388127853881696,0,0.000,40.56038812785388127853881696,0.6849315068493150684931506850,0.4657534246575342465753424658,39.87545662100456621004566628,0E-28,0E-28,0,0,0,1306,1307,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1101860886970663664227184702,0.07933398386188778382435729854
39.87545662100456621004566628,0,0.000,39.87545662100456621004566628,0.6278538812785388127853881280,0.4269406392694063926940639270,39.24760273972602739726027815,0E-28,0E-28,0,0,0,1307,15695/12,2038,ZBO,0.6278538812785388127853881280,0.4269406392694063926940639270,0.09935543983653385042013303528,0.07153591668230437230249578540
39.24760273972602739726027815,25.38708797811177046937681400,0.3046450557373412456325217680,64.33004566210045662100457038,0.05707762557077625570776255708,0.03881278538812785388127853881,64.27296803652968036529680782,0E-29,0E-29,25.38708797811177046937681400,0E-26,0,15695/12,1308,2038,ZBO,0.05707762557077625570776255708,0.03881278538812785388127853881,0.01468070932632764120848189249,0.01057011071495590167010696259
64.27296803652968036529680782,0,0.000,64.27296803652968036529680782,0.6849315068493150684931506850,0.4657534246575342465753424658,63.58803652968036529680365714,0E-28,0E-28,0,0,0,1308,1309,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1751520610496028022768499521,0.1261094839557140176393319655
63.58803652968036529680365714,0,0.000,63.58803652968036529680365714,0.6849315068493150684931506850,0.4657534246575342465753424658,62.90310502283105022831050646,0E-28,0E-28,0,0,0,1309,1310,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1732755363733033089385125529,0.1247583861887783824357290381
62.90310502283105022831050646,0,0.000,62.90310502283105022831050646,0.6849315068493150684931506850,0.4657534246575342465753424658,62.21817351598173515981735578,0E-28,0E-28,0,0,0,1310,1311,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1713990116970038156001751537,0.1234072884218427472321261107
62.21817351598173515981735578,0,0.000,62.21817351598173515981735578,0.6849315068493150684931506850,0.4657534246575342465753424658,61.53324200913242009132420510,0E-28,0E-28,0,0,0,1311,1312,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1695224870207043222618377547,0.1220561906549071120285231834
61.53324200913242009132420510,0,0.000,61.53324200913242009132420510,0.6849315068493150684931506850,0.4657534246575342465753424658,60.84831050228310502283105442,0E-28,0E-28,0,0,0,1312,1313,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1676459623444048289235003555,0.1207050928879714768249202560
60.84831050228310502283105442,0,0.000,60.84831050228310502283105442,0.6849315068493150684931506850,0.4657534246575342465753424658,60.16337899543378995433790374,0E-28,0E-28,0,0,0,1313,1314,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1657694376681053355851629565,0.1193539951210358416213173287
60.16337899543378995433790374,0,0.000,60.16337899543378995433790374,0.6849315068493150684931506850,0.4657534246575342465753424658,59.47844748858447488584475306,0E-28,0E-28,0,0,0,1314,1315,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1638929129918058422468255573,0.1180028973541002064177144013
59.47844748858447488584475306,0,0.000,59.47844748858447488584475306,0.6849315068493150684931506850,0.4657534246575342465753424658,58.79351598173515981735160238,0E-28,0E-28,0,0,0,1315,1316,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1620163883155063489084881581,0.1166517995871645712141114738
58.79351598173515981735160238,0,0.000,58.79351598173515981735160238,0.6849315068493150684931506850,0.4657534246575342465753424658,58.10858447488584474885845170,0E-28,0E-28,0,0,0,1316,1317,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1601398636392068555701507591,0.1153007018202289360105085466
