opening_t,gross_t,losses_t,after_inflow_t,served_t,served_critical_t,closing_t,shortage_t,shortage_critical_t,at,until,year,storage_id,demand_t,critical_demand_t,inventory_t_year,holding_mln
39.13719178082191780821918182,0,0.000,39.13719178082191780821918182,0.6849315068493150684931506850,0.4657534246575342465753424658,38.45226027397260273972603114,0E-28,0E-28,1253,1254,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1062869206230061925314317986,0.07652658284856445862263089499
38.45226027397260273972603114,0,0.000,38.45226027397260273972603114,0.6849315068493150684931506850,0.4657534246575342465753424658,37.76732876712328767123288046,0E-28,0E-28,1254,1255,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1044103959467066991930943995,0.07517548508162882341902796764
37.76732876712328767123288046,0,0.000,37.76732876712328767123288046,0.6849315068493150684931506850,0.4657534246575342465753424658,37.08239726027397260273972978,0E-28,0E-28,1255,1256,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1025338712704072058547570003,0.07382438731469318821542504022
37.08239726027397260273972978,0,0.000,37.08239726027397260273972978,0.6849315068493150684931506850,0.4657534246575342465753424658,36.39746575342465753424657910,0E-28,0E-28,1256,1257,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1006573465941077125164196012,0.07247328954775755301182211286
36.39746575342465753424657910,0,0.000,36.39746575342465753424657910,0.6849315068493150684931506850,0.4657534246575342465753424658,35.71253424657534246575342842,0E-28,0E-28,1257,1258,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09878082191780821917808220209,0.07112219178082191780821918550
35.71253424657534246575342842,0,0.000,35.71253424657534246575342842,0.6849315068493150684931506850,0.4657534246575342465753424658,35.02760273972602739726027774,0E-28,0E-28,1258,1259,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09690429724150872583974480297,0.06977109401388628260461625814
35.02760273972602739726027774,0,0.000,35.02760273972602739726027774,0.6849315068493150684931506850,0.4657534246575342465753424658,34.34267123287671232876712706,0E-28,0E-28,1259,1260,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09502777256520923250140740385,0.06841999624695064740101333077
34.34267123287671232876712706,0,0.000,34.34267123287671232876712706,0.6849315068493150684931506850,0.4657534246575342465753424658,33.65773972602739726027397638,0E-28,0E-28,1260,1261,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09315124788890973916307000472,0.06706889848001501219741040340
33.65773972602739726027397638,0,0.000,33.65773972602739726027397638,0.6849315068493150684931506850,0.4657534246575342465753424658,32.97280821917808219178082570,0E-28,0E-28,1261,1262,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09127472321261024582473260560,0.06571780071307937699380747603
32.97280821917808219178082570,0,0.000,32.97280821917808219178082570,0.6849315068493150684931506850,0.4657534246575342465753424658,32.28787671232876712328767502,0E-28,0E-28,1262,1263,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08939819853631075248639520647,0.06436670294614374179020454866
32.28787671232876712328767502,0,0.000,32.28787671232876712328767502,0.6849315068493150684931506850,0.4657534246575342465753424658,31.60294520547945205479452434,0E-28,0E-28,1263,1264,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08752167386001125914805780735,0.06301560517920810658660162129
31.60294520547945205479452434,0,0.000,31.60294520547945205479452434,0.6849315068493150684931506850,0.4657534246575342465753424658,30.91801369863013698630137366,0E-28,0E-28,1264,1265,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08564514918371176580972040823,0.06166450741227247138299869393
30.91801369863013698630137366,0,0.000,30.91801369863013698630137366,0.6849315068493150684931506850,0.4657534246575342465753424658,30.23308219178082191780822298,0E-28,0E-28,1265,1266,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08376862450741227247138300910,0.06031340964533683617939576655
30.23308219178082191780822298,0,0.000,30.23308219178082191780822298,0.6849315068493150684931506850,0.4657534246575342465753424658,29.54815068493150684931507230,0E-28,0E-28,1266,1267,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08189209983111277913304560998,0.05896231187840120097579283919
29.54815068493150684931507230,0,0.000,29.54815068493150684931507230,0.6849315068493150684931506850,0.4657534246575342465753424658,28.86321917808219178082192162,0E-28,0E-28,1267,1268,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08001557515481328579470821086,0.05761121411146556577218991182
28.86321917808219178082192162,0,0.000,28.86321917808219178082192162,0.6849315068493150684931506850,0.4657534246575342465753424658,28.17828767123287671232877094,0E-28,0E-28,1268,1269,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.07813905047851379245637081173,0.05626011634452993056858698445
28.17828767123287671232877094,0,0.000,28.17828767123287671232877094,0.6849315068493150684931506850,0.4657534246575342465753424658,27.49335616438356164383562026,0E-28,0E-28,1269,1270,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.07626252580221429911803341261,0.05490901857759429536498405708
27.49335616438356164383562026,0,0.000,27.49335616438356164383562026,0.6849315068493150684931506850,0.4657534246575342465753424658,26.80842465753424657534246958,0E-28,0E-28,1270,1271,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.07438600112591480577969601349,0.05355792081065866016138112971
26.80842465753424657534246958,0,0.000,26.80842465753424657534246958,0.6849315068493150684931506850,0.4657534246575342465753424658,26.12349315068493150684931890,0E-28,0E-28,1271,1272,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.07250947644961531244135861436,0.05220682304372302495777820234
26.12349315068493150684931890,0,0.000,26.12349315068493150684931890,0.6849315068493150684931506850,0.4657534246575342465753424658,25.43856164383561643835616822,0E-28,0E-28,1272,1273,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.07063295177331581910302121524,0.05085572527678738975417527497
25.43856164383561643835616822,0,0.000,25.43856164383561643835616822,0.6849315068493150684931506850,0.4657534246575342465753424658,24.75363013698630136986301754,0E-28,0E-28,1273,1274,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.06875642709701632576468381612,0.04950462750985175455057234761
24.75363013698630136986301754,0,0.000,24.75363013698630136986301754,0.6849315068493150684931506850,0.4657534246575342465753424658,24.06869863013698630136986686,0E-28,0E-28,1274,1275,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.06687990242071683242634641699,0.04815352974291611934696942023
24.06869863013698630136986686,0,0.000,24.06869863013698630136986686,0.6849315068493150684931506850,0.4657534246575342465753424658,23.38376712328767123287671618,0E-28,0E-28,1275,1276,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.06500337774441733908800901787,0.04680243197598048414336649287
23.38376712328767123287671618,0,0.000,23.38376712328767123287671618,0.6849315068493150684931506850,0.4657534246575342465753424658,22.69883561643835616438356550,0E-28,0E-28,1276,1277,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.06312685306811784574967161875,0.04545133420904484893976356550
22.69883561643835616438356550,0,0.000,22.69883561643835616438356550,0.3424657534246575342465753425,0.2328767123287671232876712329,22.35636986301369863013699016,0E-28,0E-28,1277,2555/2,2038,ZBO,0.3424657534246575342465753425,0.2328767123287671232876712329,0.03085972978044661287295928470,0.02221900544192156126853068498
22.35636986301369863013699016,24.96853798088477252139833250,0.2996224557706172702567799900,47.02528538812785388127854267,0.3424657534246575342465753425,0.2328767123287671232876712329,46.68281963470319634703196733,0E-28,0E-28,2555/2,1278,2038,ZBO,0.3424657534246575342465753425,0.2328767123287671232876712329,0.06418363357728154125226747261,0.04621221617564270970163258028
46.68281963470319634703196733,0,0.000,46.68281963470319634703196733,0.6849315068493150684931506850,0.4657534246575342465753424658,45.99788812785388127853881664,0E-28,0E-28,1278,1279,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1269598736473384625007818958,0.09141110902608369300056296498
45.99788812785388127853881664,0,0.000,45.99788812785388127853881664,0.6849315068493150684931506850,0.4657534246575342465753424658,45.31295662100456621004566596,0E-28,0E-28,1279,1280,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1250833489710389691624444967,0.09006001125914805779696003762
45.31295662100456621004566596,0,0.000,45.31295662100456621004566596,0.6849315068493150684931506850,0.4657534246575342465753424658,44.62802511415525114155251528,0E-28,0E-28,1280,1281,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1232068242947394758241070976,0.08870891349221242259335711027
44.62802511415525114155251528,0,0.000,44.62802511415525114155251528,0.6849315068493150684931506850,0.4657534246575342465753424658,43.94309360730593607305936460,0E-28,0E-28,1281,1282,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1213302996184399824857696985,0.08735781572527678738975418292
43.94309360730593607305936460,0,0.000,43.94309360730593607305936460,0.6849315068493150684931506850,0.4657534246575342465753424658,43.25816210045662100456621392,0E-28,0E-28,1282,1283,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1194537749421404891474322994,0.08600671795834115218615125557
43.25816210045662100456621392,0,0.000,43.25816210045662100456621392,0.6849315068493150684931506850,0.4657534246575342465753424658,42.57323059360730593607306324,0E-28,0E-28,1283,1284,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1175772502658409958090949002,0.08465562019140551698254832814
42.57323059360730593607306324,0,0.000,42.57323059360730593607306324,0.6849315068493150684931506850,0.4657534246575342465753424658,41.88829908675799086757991256,0E-28,0E-28,1284,1285,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1157007255895415024707575011,0.08330452242446988177894540079
41.88829908675799086757991256,0,0.000,41.88829908675799086757991256,0.6849315068493150684931506850,0.4657534246575342465753424658,41.20336757990867579908676188,0E-28,0E-28,1285,1286,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1138242009132420091324201020,0.08195342465753424657534247344
41.20336757990867579908676188,0,0.000,41.20336757990867579908676188,0.6849315068493150684931506850,0.4657534246575342465753424658,40.51843607305936073059361120,0E-28,0E-28,1286,1287,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1119476762369425157940827029,0.08060232689059861137173954609
40.51843607305936073059361120,0,0.000,40.51843607305936073059361120,0.6849315068493150684931506850,0.4657534246575342465753424658,39.83350456621004566210046052,0E-28,0E-28,1287,1288,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1100711515606430224557453037,0.07925122912366297616813661866
39.83350456621004566210046052,0,0.000,39.83350456621004566210046052,0.6849315068493150684931506850,0.4657534246575342465753424658,39.14857305936073059360730984,0E-28,0E-28,1288,1289,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1081946268843435291174079046,0.07790013135672734096453369131
39.14857305936073059360730984,0,0.000,39.14857305936073059360730984,0.6849315068493150684931506850,0.4657534246575342465753424658,38.46364155251141552511415916,0E-28,0E-28,1289,1290,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1063181022080440357790705055,0.07654903358979170576093076396
38.46364155251141552511415916,0,0.000,38.46364155251141552511415916,0.6849315068493150684931506850,0.4657534246575342465753424658,37.77871004566210045662100848,0E-28,0E-28,1290,1291,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1044415775317445424407331064,0.07519793582285607055732783661
37.77871004566210045662100848,0,0.000,37.77871004566210045662100848,0.6849315068493150684931506850,0.4657534246575342465753424658,37.09377853881278538812785780,0E-28,0E-28,1291,1292,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1025650528554450491023957072,0.07384683805592043535372490918
37.09377853881278538812785780,0,0.000,37.09377853881278538812785780,0.6849315068493150684931506850,0.4657534246575342465753424658,36.40884703196347031963470712,0E-28,0E-28,1292,1293,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1006885281791455557640583081,0.07249574028898480015012198183
36.40884703196347031963470712,0,0.000,36.40884703196347031963470712,0.6849315068493150684931506850,0.4657534246575342465753424658,35.72391552511415525114155644,0E-28,0E-28,1293,1294,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09881200350284606242572090900,0.07114464252204916494651905448
35.72391552511415525114155644,0,0.000,35.72391552511415525114155644,0.6849315068493150684931506850,0.4657534246575342465753424658,35.03898401826484018264840576,0E-28,0E-28,1294,1295,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09693547882654656908738350987,0.06979354475511352974291612711
35.03898401826484018264840576,0,0.000,35.03898401826484018264840576,0.6849315068493150684931506850,0.4657534246575342465753424658,34.35405251141552511415525508,0E-28,0E-28,1295,1296,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09505895415024707574904611075,0.06844244698817789453931319974
34.35405251141552511415525508,0,0.000,34.35405251141552511415525508,0.6849315068493150684931506850,0.4657534246575342465753424658,33.66912100456621004566210440,0E-28,0E-28,1296,1297,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09318242947394758241070871163,0.06709134922124225933571027237
33.66912100456621004566210440,0,0.000,33.66912100456621004566210440,0.6849315068493150684931506850,0.4657534246575342465753424658,32.98418949771689497716895372,0E-28,0E-28,1297,1298,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09130590479764808907237131250,0.06574025145430662413210734500
32.98418949771689497716895372,0,0.000,32.98418949771689497716895372,0.6849315068493150684931506850,0.4657534246575342465753424658,32.29925799086757990867580304,0E-28,0E-28,1298,1299,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08942938012134859573403391338,0.06438915368737098892850441763
32.29925799086757990867580304,0,0.000,32.29925799086757990867580304,0.6849315068493150684931506850,0.4657534246575342465753424658,31.61432648401826484018265236,0E-28,0E-28,1299,1300,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08755285544504910239569651426,0.06303805592043535372490149027
31.61432648401826484018265236,0,0.000,31.61432648401826484018265236,0.6849315068493150684931506850,0.4657534246575342465753424658,30.92939497716894977168950168,0E-28,0E-28,1300,1301,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08567633076874960905735911513,0.06168695815349971852129856289
30.92939497716894977168950168,0,0.000,30.92939497716894977168950168,0.6849315068493150684931506850,0.4657534246575342465753424658,30.24446347031963470319635100,0E-28,0E-28,1301,1302,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08379980609245011571902171601,0.06033586038656408331769563553
30.24446347031963470319635100,0,0.000,30.24446347031963470319635100,0.6849315068493150684931506850,0.4657534246575342465753424658,29.55953196347031963470320032,0E-28,0E-28,1302,1303,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08192328141615062238068431688,0.05898476261962844811409270815
29.55953196347031963470320032,0,0.000,29.55953196347031963470320032,0.6849315068493150684931506850,0.4657534246575342465753424658,28.87460045662100456621004964,0E-28,0E-28,1303,1304,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08004675673985112904234691776,0.05763366485269281291048978079
28.87460045662100456621004964,0,0.000,28.87460045662100456621004964,0.6849315068493150684931506850,0.4657534246575342465753424658,28.18966894977168949771689896,0E-28,0E-28,1304,1305,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.07817023206355163570400951864,0.05628256708575717770688685342
28.18966894977168949771689896,0,0.000,28.18966894977168949771689896,0.6849315068493150684931506850,0.4657534246575342465753424658,27.50473744292237442922374828,0E-28,0E-28,1305,1306,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.07629370738725214236567211951,0.05493146931882154250328392605
27.50473744292237442922374828,0,0.000,27.50473744292237442922374828,0.6849315068493150684931506850,0.4657534246575342465753424658,26.81980593607305936073059760,0E-28,0E-28,1306,1307,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.07441718271095264902733472039,0.05358037155188590729968099868
26.81980593607305936073059760,0,0.000,26.81980593607305936073059760,0.6278538812785388127853881280,0.4269406392694063926940639270,26.19195205479452054794520947,0E-28,0E-28,1307,15695/12,2038,ZBO,0.6278538812785388127853881280,0.4269406392694063926940639270,0.06656727601592960947436459795,0.04792843873146931882154251052
26.19195205479452054794520947,24.96853798088477252139833250,0.2996224557706172702567799900,50.86086757990867579908676198,0.05707762557077625570776255708,0.03881278538812785388127853881,50.80378995433789954337899942,0E-29,0E-29,15695/12,1308,2038,ZBO,0.05707762557077625570776255708,0.03881278538812785388127853881,0.01160555451304184650028147961,0.008355999249390129480202665319
50.80378995433789954337899942,0,0.000,50.80378995433789954337899942,0.6849315068493150684931506850,0.4657534246575342465753424658,50.11885844748858447488584874,0E-28,0E-28,1308,1309,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1382502032901732657784449975,0.09954014636892475136048039820
50.11885844748858447488584874,0,0.000,50.11885844748858447488584874,0.6849315068493150684931506850,0.4657534246575342465753424658,49.43392694063926940639269806,0E-28,0E-28,1309,1310,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1363736786138737724401075984,0.09818904860198911615687747085
49.43392694063926940639269806,0,0.000,49.43392694063926940639269806,0.6849315068493150684931506850,0.4657534246575342465753424658,48.74899543378995433789954738,0E-28,0E-28,1310,1311,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1344971539375742791017701992,0.09683795083505348095327454342
48.74899543378995433789954738,0,0.000,48.74899543378995433789954738,0.6849315068493150684931506850,0.4657534246575342465753424658,48.06406392694063926940639670,0E-28,0E-28,1311,1312,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1326206292612747857634328001,0.09548685306811784574967161607
48.06406392694063926940639670,0,0.000,48.06406392694063926940639670,0.6849315068493150684931506850,0.4657534246575342465753424658,47.37913242009132420091324602,0E-28,0E-28,1312,1313,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1307441045849752924250954010,0.09413575530118221054606868872
47.37913242009132420091324602,0,0.000,47.37913242009132420091324602,0.6849315068493150684931506850,0.4657534246575342465753424658,46.69420091324200913242009534,0E-28,0E-28,1313,1314,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1288675799086757990867580019,0.09278465753424657534246576137
46.69420091324200913242009534,0,0.000,46.69420091324200913242009534,0.6849315068493150684931506850,0.4657534246575342465753424658,46.00926940639269406392694466,0E-28,0E-28,1314,1315,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1269910552323763057484206028,0.09143355976731094013886283402
46.00926940639269406392694466,0,0.000,46.00926940639269406392694466,0.6849315068493150684931506850,0.4657534246575342465753424658,45.32433789954337899543379398,0E-28,0E-28,1315,1316,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1251145305560768124100832036,0.09008246200037530493525990659
45.32433789954337899543379398,0,0.000,45.32433789954337899543379398,0.6849315068493150684931506850,0.4657534246575342465753424658,44.63940639269406392694064330,0E-28,0E-28,1316,1317,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1232380058797773190717458045,0.08873136423343966973165697924
44.63940639269406392694064330,0,0.000,44.63940639269406392694064330,0.6849315068493150684931506850,0.4657534246575342465753424658,43.95447488584474885844749262,0E-28,0E-28,1317,1318,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1213614812034778257334084054,0.08738026646650403452805405189
43.95447488584474885844749262,0,0.000,43.95447488584474885844749262,0.6849315068493150684931506850,0.4657534246575342465753424658,43.26954337899543378995434194,0E-28,0E-28,1318,1319,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1194849565271783323950710063,0.08602916869956839932445112454
43.26954337899543378995434194,0,0.000,43.26954337899543378995434194,0.6849315068493150684931506850,0.4657534246575342465753424658,42.58461187214611872146119126,0E-28,0E-28,1319,1320,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1176084318508788390567336071,0.08467807093263276412084819711
42.58461187214611872146119126,0,0.000,42.58461187214611872146119126,0.6849315068493150684931506850,0.4657534246575342465753424658,41.89968036529680365296804058,0E-28,0E-28,1320,1321,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1157319071745793457183962080,0.08332697316569712891724526976
41.89968036529680365296804058,0,0.000,41.89968036529680365296804058,0.6849315068493150684931506850,0.4657534246575342465753424658,41.21474885844748858447488990,0E-28,0E-28,1321,1322,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1138553824982798523800588089,0.08197587539876149371364234241
41.21474885844748858447488990,0,0.000,41.21474885844748858447488990,0.6849315068493150684931506850,0.4657534246575342465753424658,40.52981735159817351598173922,0E-28,0E-28,1322,1323,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1119788578219803590417214098,0.08062477763182585851003941506
40.52981735159817351598173922,0,0.000,40.52981735159817351598173922,0.6849315068493150684931506850,0.4657534246575342465753424658,39.84488584474885844748858854,0E-28,0E-28,1323,1324,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1101023331456808657033840106,0.07927367986489022330643648763
39.84488584474885844748858854,0,0.000,39.84488584474885844748858854,0.6849315068493150684931506850,0.4657534246575342465753424658,39.15995433789954337899543786,0E-28,0E-28,1324,1325,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1082258084693813723650466115,0.07792258209795458810283356028
39.15995433789954337899543786,0,0.000,39.15995433789954337899543786,0.6849315068493150684931506850,0.4657534246575342465753424658,38.47502283105022831050228718,0E-28,0E-28,1325,1326,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1063492837930818790267092124,0.07657148433101895289923063293
38.47502283105022831050228718,0,0.000,38.47502283105022831050228718,0.6849315068493150684931506850,0.4657534246575342465753424658,37.79009132420091324200913650,0E-28,0E-28,1326,1327,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1044727591167823856883718133,0.07522038656408331769562770558
37.79009132420091324200913650,0,0.000,37.79009132420091324200913650,0.6849315068493150684931506850,0.4657534246575342465753424658,37.10515981735159817351598582,0E-28,0E-28,1327,1328,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1025962344404828923500344141,0.07386928879714768249202477815
37.10515981735159817351598582,0,0.000,37.10515981735159817351598582,0.6849315068493150684931506850,0.4657534246575342465753424658,36.42022831050228310502283514,0E-28,0E-28,1328,1329,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1007197097641833990116970150,0.07251819103021204728842185080
36.42022831050228310502283514,0,0.000,36.42022831050228310502283514,0.6849315068493150684931506850,0.4657534246575342465753424658,35.73529680365296803652968446,0E-28,0E-28,1329,1330,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09884318508788390567335961590,0.07116709326327641208481892345
35.73529680365296803652968446,0,0.000,35.73529680365296803652968446,0.6849315068493150684931506850,0.4657534246575342465753424658,35.05036529680365296803653378,0E-28,0E-28,1330,1331,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09696666041158441233502221678,0.06981599549634077688121599608
35.05036529680365296803653378,0,0.000,35.05036529680365296803653378,0.6849315068493150684931506850,0.4657534246575342465753424658,34.36543378995433789954338310,0E-28,0E-28,1331,1332,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09509013573528491899668481765,0.06846489772940514167761306871
34.36543378995433789954338310,0,0.000,34.36543378995433789954338310,0.6849315068493150684931506850,0.4657534246575342465753424658,33.68050228310502283105023242,0E-28,0E-28,1332,1333,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09321361105898542565834741853,0.06711379996246950647401014134
33.68050228310502283105023242,0,0.000,33.68050228310502283105023242,0.6849315068493150684931506850,0.4657534246575342465753424658,32.99557077625570776255708174,0E-28,0E-28,1333,1334,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.09133708638268593232001001941,0.06576270219553387127040721398
32.99557077625570776255708174,0,0.000,32.99557077625570776255708174,0.6849315068493150684931506850,0.4657534246575342465753424658,32.31063926940639269406393106,0E-28,0E-28,1334,1335,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08946056170638643898167262028,0.06441160442859823606680428660
32.31063926940639269406393106,0,0.000,32.31063926940639269406393106,0.6849315068493150684931506850,0.4657534246575342465753424658,31.62570776255707762557078038,0E-28,0E-28,1335,1336,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08758403703008694564333522116,0.06306050666166260086320135924
31.62570776255707762557078038,0,0.000,31.62570776255707762557078038,0.6849315068493150684931506850,0.4657534246575342465753424658,30.94077625570776255707762970,0E-28,0E-28,1336,1337,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08570751235378745230499782204,0.06170940889472696565959843187
30.94077625570776255707762970,0,0.000,30.94077625570776255707762970,0.6849315068493150684931506850,0.4657534246575342465753424658,30.25584474885844748858447902,0E-28,0E-28,1337,1338,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.08383098767748795896666042291,0.06035831112779133045599550450
30.25584474885844748858447902,0,0.000,30.25584474885844748858447902,0.2283105022831050228310502283,0.1552511415525114155251141552,30.02753424657534246575342879,0E-28,0E-28,1338,4015/3,2038,ZBO,0.2283105022831050228310502283,0.1552511415525114155251141552,0.02752665707554054335814516338,0.01981919309438919121786451763
30.02753424657534246575342879,24.96853798088477252139833250,0.2996224557706172702567799900,54.69644977168949771689498130,0.4566210045662100456621004568,0.3105022831050228310502283106,54.23982876712328767123288084,0E-28,0E-28,4015/3,1339,2038,ZBO,0.4566210045662100456621004568,0.3105022831050228310502283106,0.09948518588019432455536791062,0.07162933383373991367986489565
54.23982876712328767123288084,0,0.000,54.23982876712328767123288084,0.6849315068493150684931506850,0.4657534246575342465753424658,53.55489726027397260273973016,0E-28,0E-28,1339,1340,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1476640082567085757177707000,0.1063180859448301745167949040
53.55489726027397260273973016,0,0.000,53.55489726027397260273973016,0.6849315068493150684931506850,0.4657534246575342465753424658,52.86996575342465753424657948,0E-28,0E-28,1340,1341,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1457874835804090823794333008,0.1049669881778945393131919766
52.86996575342465753424657948,0,0.000,52.86996575342465753424657948,0.6849315068493150684931506850,0.4657534246575342465753424658,52.18503424657534246575342880,0E-28,0E-28,1341,1342,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1439109589041095890410959018,0.1036158904109589041095890493
52.18503424657534246575342880,0,0.000,52.18503424657534246575342880,0.6849315068493150684931506850,0.4657534246575342465753424658,51.50010273972602739726027812,0E-28,0E-28,1342,1343,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1420344342278100957027585026,0.1022647926440232689059861219
51.50010273972602739726027812,0,0.000,51.50010273972602739726027812,0.6849315068493150684931506850,0.4657534246575342465753424658,50.81517123287671232876712744,0E-28,0E-28,1343,1344,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1401579095515106023644211036,0.1009136948770876337023831946
50.81517123287671232876712744,0,0.000,50.81517123287671232876712744,0.6849315068493150684931506850,0.4657534246575342465753424658,50.13023972602739726027397676,0E-28,0E-28,1344,1345,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1382813848752111090260837044,0.09956259711015199849878026717
50.13023972602739726027397676,0,0.000,50.13023972602739726027397676,0.6849315068493150684931506850,0.4657534246575342465753424658,49.44530821917808219178082608,0E-28,0E-28,1345,1346,2038,ZBO,0.6849315068493150684931506850,0.4657534246575342465753424658,0.1364048601989116156877463053,0.09821149934321636329517733982
